,open,high,low,close,volume
2016-01-15,0.68,0.406976744186,0.677685950413,0.5875,0.456790123457
2016-01-15,0.0,0.372093023256,0.0,0.2875,1.0
2016-01-15,0.504,0.302325581395,0.495867768595,0.3625,0.827160493827
2016-01-15,0.552,0.267441860465,0.495867768595,0.2125,0.530864197531
2016-01-15,0.472,0.139534883721,0.371900826446,0.2875,0.41975308642
2016-01-15,0.504,0.209302325581,0.421487603306,0.2,0.345679012346
2016-01-15,0.408,0.0232558139535,0.355371900826,0.0375,0.432098765432
2016-01-15,0.344,0.0,0.347107438017,0.0,0.524691358025
2016-01-15,0.344,0.255813953488,0.380165289256,0.425,0.395061728395
2016-01-15,0.576,0.53488372093,0.595041322314,0.5,0.567901234568
2016-01-15,0.712,0.43023255814,0.677685950413,0.4875,0.358024691358
2016-01-15,0.632,0.488372093023,0.669421487603,0.475,0.259259259259
2016-01-15,0.632,0.313953488372,0.512396694215,0.275,0.265432098765
2016-01-15,0.496,0.302325581395,0.512396694215,0.3125,0.253086419753
2016-01-15,0.52,0.337209302326,0.561983471074,0.5,0.16049382716
2016-01-15,0.632,0.360465116279,0.570247933884,0.475,0.216049382716
2016-01-18,0.993517017828,0.98773006135,0.988654781199,0.991967871486,0.0667870036101
2016-01-18,0.993517017828,0.985685071575,0.967585089141,0.951807228916,0.0902527075812
2016-01-18,0.961102106969,0.985685071575,0.967585089141,0.991967871486,0.0342960288809
2016-01-18,0.990275526742,0.997955010225,0.969205834684,0.949799196787,0.0198555956679
2016-01-18,0.959481361426,0.9836400818,0.964343598055,0.94578313253,0.0830324909747
2016-01-18,0.95623987034,0.985685071575,0.965964343598,0.957831325301,0.00902527075812
2016-01-18,0.985413290113,0.975460122699,0.995137763371,0.981927710843,0.0
2016-01-18,0.985413290113,0.975460122699,0.980551053485,0.967871485944,0.0180505415162
2016-01-18,0.97244732577,0.99591002045,0.982171799028,0.997991967871,0.0740072202166
2016-01-18,0.998379254457,0.997955010225,1.0,1.0,0.057761732852
2016-01-18,1.0,0.99591002045,1.0,1.0,0.014440433213
2016-01-18,1.0,1.0,0.996758508914,0.983935742972,0.057761732852
2016-01-18,0.987034035656,0.9918200409,0.996758508914,0.993975903614,0.0469314079422
2016-01-18,0.988654781199,0.9836400818,0.987034035656,0.979919678715,0.0415162454874
2016-01-18,0.983792544571,0.975460122699,0.983792544571,0.981927710843,0.13357400722
2016-01-18,0.0,0.0,0.0,0.0,1.0
2016-01-18,0.210696920583,0.106339468303,0.200972447326,0.0883534136546,0.770758122744
2016-01-18,0.267423014587,0.0858895705521,0.204213938412,0.00200803212851,0.357400722022
2016-01-18,0.209076175041,0.00613496932515,0.202593192869,0.0120481927711,0.191335740072
2016-01-18,0.202593192869,0.0490797546012,0.18152350081,0.0682730923695,0.297833935018
2016-01-18,0.228525121556,0.122699386503,0.238249594814,0.0903614457831,0.397111913357
2016-01-18,0.282009724473,0.128834355828,0.286871961102,0.150602409639,0.26714801444
2016-01-18,0.314424635332,0.132924335378,0.288492706645,0.14859437751,0.268953068592
2016-01-18,0.312803889789,0.139059304703,0.290113452188,0.110441767068,0.202166064982
2016-01-18,0.282009724473,0.104294478528,0.270664505673,0.0843373493976,0.158844765343
2016-01-18,0.282009724473,0.145194274029,0.291734197731,0.16265060241,0.194945848375
2016-01-18,0.32414910859,0.21063394683,0.30794165316,0.230923694779,0.231046931408
2016-01-18,0.37925445705,0.312883435583,0.372771474878,0.228915662651,0.406137184116
2016-01-18,0.377633711507,0.251533742331,0.380875202593,0.271084337349,0.196750902527
2016-01-18,0.411669367909,0.333333333333,0.421393841167,0.313253012048,0.296028880866
2016-01-19,0.39552238806,0.469696969697,0.479674796748,0.510948905109,0.0
2016-01-19,0.5,0.44696969697,0.552845528455,0.474452554745,0.0
2016-01-19,0.462686567164,0.636363636364,0.536585365854,0.686131386861,0.11811023622
2016-01-19,0.686567164179,0.704545454545,0.617886178862,0.591240875912,0.11811023622
2016-01-19,0.582089552239,0.568181818182,0.642276422764,0.605839416058,0.0236220472441
2016-01-19,0.597014925373,0.598484848485,0.528455284553,0.445255474453,0.122047244094
2016-01-19,0.432835820896,0.439393939394,0.422764227642,0.430656934307,0.0708661417323
2016-01-19,0.417910447761,0.356060606061,0.260162601626,0.211678832117,0.185039370079
2016-01-19,0.208955223881,0.318181818182,0.252032520325,0.335766423358,0.122047244094
2016-01-19,0.291044776119,0.265151515152,0.178861788618,0.131386861314,0.177165354331
2016-01-19,0.111940298507,0.0606060606061,0.0731707317073,0.0802919708029,0.259842519685
2016-01-19,0.0597014925373,0.0,0.0,0.0,0.224409448819
2016-01-19,0.0,0.0606060606061,0.0406504065041,0.138686131387,0.334645669291
2016-01-19,0.119402985075,0.204545454545,0.162601626016,0.284671532847,0.366141732283
2016-01-19,0.261194029851,0.484848484848,0.341463414634,0.36496350365,0.53937007874
2016-01-19,0.60447761194,0.818181818182,0.544715447154,0.547445255474,1.0
2016-01-19,0.537313432836,0.765151515152,0.487804878049,0.817518248175,0.582677165354
2016-01-19,0.813432835821,0.939393939394,0.934959349593,0.956204379562,0.295275590551
2016-01-19,0.955223880597,0.916666666667,0.894308943089,0.970802919708,0.220472440945
2016-01-19,0.955223880597,1.0,1.0,0.883211678832,0.251968503937
2016-01-19,0.89552238806,0.848484848485,0.878048780488,0.839416058394,0.177165354331
2016-01-19,0.835820895522,0.969696969697,0.951219512195,1.0,0.200787401575
2016-01-19,1.0,0.969696969697,0.967479674797,0.846715328467,0.153543307087
2016-01-19,0.84328358209,0.840909090909,0.788617886179,0.70802919708,0.196850393701
2016-01-19,0.671641791045,0.651515151515,0.577235772358,0.547445255474,0.433070866142
2016-01-19,0.55223880597,0.492424242424,0.455284552846,0.430656934307,0.248031496063
2016-01-19,0.417910447761,0.522727272727,0.455284552846,0.496350364964,0.228346456693
2016-01-19,0.485074626866,0.515151515152,0.544715447154,0.525547445255,0.0984251968504
2016-01-19,0.514925373134,0.454545454545,0.390243902439,0.321167883212,0.267716535433
2016-01-19,0.298507462687,0.545454545455,0.357723577236,0.576642335766,0.161417322835
2016-01-20,0.948186528497,1.0,1.0,1.0,0.047619047619
2016-01-20,1.0,0.975903614458,0.964102564103,0.929411764706,0.00250626566416
2016-01-20,0.927461139896,0.89156626506,0.94358974359,0.917647058824,0.015037593985
2016-01-20,0.922279792746,0.885542168675,0.887179487179,0.829411764706,0.115288220551
2016-01-20,0.844559585492,0.927710843374,0.882051282051,0.935294117647,0.0701754385965
2016-01-20,0.948186528497,0.903614457831,0.810256410256,0.8,0.145363408521
2016-01-20,0.80310880829,0.734939759036,0.748717948718,0.658823529412,0.122807017544
2016-01-20,0.694300518135,0.60843373494,0.65641025641,0.611764705882,0.177944862155
2016-01-20,0.652849740933,0.566265060241,0.641025641026,0.6,0.0977443609023
2016-01-20,0.642487046632,0.548192771084,0.589743589744,0.535294117647,0.102756892231
2016-01-20,0.585492227979,0.481927710843,0.54358974359,0.505882352941,0.165413533835
2016-01-20,0.559585492228,0.475903614458,0.584615384615,0.529411764706,0.16290726817
2016-01-20,0.580310880829,0.475903614458,0.523076923077,0.411764705882,0.210526315789
2016-01-20,0.476683937824,0.524096385542,0.482051282051,0.529411764706,0.330827067669
2016-01-20,0.60621761658,0.512048192771,0.564102564103,0.447058823529,0.40350877193
2016-01-20,0.0,0.114457831325,0.0,0.0294117647059,1.0
2016-01-20,0.0829015544041,0.198795180723,0.0923076923077,0.123529411765,0.458646616541
2016-01-20,0.222797927461,0.21686746988,0.235897435897,0.252941176471,0.203007518797
2016-01-20,0.321243523316,0.192771084337,0.307692307692,0.158823529412,0.308270676692
2016-01-20,0.253886010363,0.144578313253,0.282051282051,0.205882352941,0.155388471178
2016-01-20,0.274611398964,0.265060240964,0.317948717949,0.241176470588,0.190476190476
2016-01-20,0.321243523316,0.228915662651,0.348717948718,0.235294117647,0.0576441102757
2016-01-20,0.367875647668,0.228915662651,0.348717948718,0.223529411765,0.115288220551
2016-01-20,0.310880829016,0.16265060241,0.205128205128,0.105882352941,0.255639097744
2016-01-20,0.20725388601,0.102409638554,0.174358974359,0.0,0.165413533835
2016-01-20,0.119170984456,0.0722891566265,0.174358974359,0.0529411764706,0.0852130325815
2016-01-20,0.160621761658,0.0602409638554,0.179487179487,0.0647058823529,0.135338345865
2016-01-20,0.170984455959,0.0,0.174358974359,0.0529411764706,0.0
2016-01-20,0.160621761658,0.150602409639,0.210256410256,0.2,0.0426065162907
2016-01-20,0.310880829016,0.240963855422,0.338461538462,0.294117647059,0.0375939849624
2016-01-21,0.650943396226,0.504587155963,0.626262626263,0.477064220183,0.093023255814
2016-01-21,0.433962264151,0.550458715596,0.626262626263,0.56880733945,0.0679785330948
2016-01-21,0.575471698113,0.449541284404,0.494949494949,0.339449541284,0.116279069767
2016-01-21,0.349056603774,0.302752293578,0.333333333333,0.201834862385,0.159212880143
2016-01-21,0.198113207547,0.302752293578,0.171717171717,0.357798165138,0.159212880143
2016-01-21,0.396226415094,0.311926605505,0.545454545455,0.449541284404,0.0966010733453
2016-01-21,0.452830188679,0.321100917431,0.393939393939,0.266055045872,0.137745974955
2016-01-21,0.264150943396,0.54128440367,0.444444444444,0.605504587156,0.148479427549
2016-01-21,0.61320754717,0.504587155963,0.727272727273,0.54128440367,0.101967799642
2016-01-21,0.547169811321,0.422018348624,0.59595959596,0.45871559633,0.0948121645796
2016-01-21,0.490566037736,0.348623853211,0.292929292929,0.128440366972,0.159212880143
2016-01-21,0.122641509434,0.321100917431,0.292929292929,0.412844036697,0.178890876565
2016-01-21,0.415094339623,0.403669724771,0.606060606061,0.45871559633,0.152057245081
2016-01-21,0.433962264151,0.321100917431,0.393939393939,0.266055045872,0.20572450805
2016-01-21,0.264150943396,0.128440366972,0.444444444444,0.266055045872,0.0
2016-01-21,0.783018867925,0.807339449541,0.777777777778,0.596330275229,1.0
2016-01-21,0.707547169811,0.633027522936,0.454545454545,0.357798165138,0.393559928444
2016-01-21,0.339622641509,0.339449541284,0.252525252525,0.091743119266,0.228980322004
2016-01-21,0.0849056603774,0.0825688073394,0.10101010101,0.0,0.314847942755
2016-01-21,0.0,0.0,0.0,0.128440366972,0.291592128801
2016-01-21,0.11320754717,0.045871559633,0.151515151515,0.183486238532,0.214669051878
2016-01-21,0.169811320755,0.165137614679,0.242424242424,0.165137614679,0.169946332737
2016-01-21,0.160377358491,0.394495412844,0.333333333333,0.449541284404,0.277280858676
2016-01-21,0.452830188679,0.357798165138,0.515151515152,0.339449541284,0.153846153846
2016-01-21,0.339622641509,0.357798165138,0.525252525253,0.477064220183,0.105545617174
2016-01-21,0.481132075472,0.56880733945,0.565656565657,0.678899082569,0.200357781753
2016-01-21,0.688679245283,0.633027522936,0.676767676768,0.660550458716,0.150268336315
2016-01-21,0.72641509434,0.862385321101,0.939393939394,1.0,0.237924865832
2016-01-21,1.0,1.0,0.989898989899,0.798165137615,0.20572450805
2016-01-21,0.811320754717,0.788990825688,1.0,0.825688073394,0.184257602862
2016-01-22,0.338815789474,0.261437908497,0.274368231047,0.337078651685,0.0967741935484
2016-01-22,0.302631578947,0.238562091503,0.259927797834,0.299625468165,0.0783410138249
2016-01-22,0.296052631579,0.179738562092,0.241877256318,0.258426966292,0.0844854070661
2016-01-22,0.233552631579,0.192810457516,0.256317689531,0.307116104869,0.073732718894
2016-01-22,0.302631578947,0.245098039216,0.310469314079,0.374531835206,0.124423963134
2016-01-22,0.361842105263,0.248366013072,0.324909747292,0.337078651685,0.0660522273425
2016-01-22,0.328947368421,0.235294117647,0.332129963899,0.36329588015,0.0983102918587
2016-01-22,0.351973684211,0.235294117647,0.227436823105,0.198501872659,0.129032258065
2016-01-22,0.207236842105,0.16339869281,0.216606498195,0.202247191011,0.129032258065
2016-01-22,0.207236842105,0.114379084967,0.140794223827,0.134831460674,0.161290322581
2016-01-22,0.151315789474,0.0392156862745,0.0,0.0,0.250384024578
2016-01-22,0.0,0.0,0.0,0.0786516853933,0.233486943164
2016-01-22,0.101973684211,0.078431372549,0.111913357401,0.179775280899,0.173579109063
2016-01-22,0.190789473684,0.166666666667,0.180505415162,0.284644194757,0.21198156682
2016-01-22,0.213815789474,0.0980392156863,0.234657039711,0.205992509363,0.0
2016-01-22,1.0,1.0,1.0,1.0,1.0
2016-01-22,0.944078947368,0.852941176471,0.902527075812,0.913857677903,0.356374807988
2016-01-22,0.855263157895,0.787581699346,0.870036101083,0.940074906367,0.376344086022
2016-01-22,0.858552631579,0.816993464052,0.880866425993,0.910112359551,0.330261136713
2016-01-22,0.828947368421,0.751633986928,0.736462093863,0.7265917603,0.256528417819
2016-01-22,0.671052631579,0.683006535948,0.73285198556,0.827715355805,0.231950844854
2016-01-22,0.759868421053,0.650326797386,0.761732851986,0.771535580524,0.168970814132
2016-01-22,0.710526315789,0.624183006536,0.649819494585,0.65543071161,0.15975422427
2016-01-22,0.608552631579,0.614379084967,0.649819494585,0.782771535581,0.230414746544
2016-01-22,0.720394736842,0.630718954248,0.729241877256,0.779026217228,0.118279569892
2016-01-22,0.717105263158,0.62091503268,0.73285198556,0.805243445693,0.125960061444
2016-01-22,0.736842105263,0.617647058824,0.743682310469,0.749063670412,0.109062980031
2016-01-22,0.690789473684,0.578431372549,0.725631768953,0.737827715356,0.10599078341
2016-01-22,0.680921052632,0.571895424837,0.72202166065,0.711610486891,0.0768049155146
2016-01-22,0.661184210526,0.650326797386,0.689530685921,0.816479400749,0.205837173579
2016-01-25,0.0,0.0927152317881,0.0915492957746,0.027972027972,0.205056179775
2016-01-25,0.0608108108108,0.0,0.0,0.0,0.162921348315
2016-01-25,0.0337837837838,0.0860927152318,0.0422535211268,0.132867132867,0.179775280899
2016-01-25,0.162162162162,0.172185430464,0.197183098592,0.181818181818,0.151685393258
2016-01-25,0.209459459459,0.17880794702,0.161971830986,0.0559440559441,0.188202247191
2016-01-25,0.0878378378379,0.0993377483444,0.169014084507,0.146853146853,0.0870786516854
2016-01-25,0.162162162162,0.185430463576,0.183098591549,0.153846153846,0.213483146067
2016-01-25,0.148648648649,0.152317880795,0.225352112676,0.13986013986,0.196629213483
2016-01-25,0.168918918919,0.139072847682,0.204225352113,0.188811188811,0.210674157303
2016-01-25,0.195945945946,0.132450331126,0.19014084507,0.0629370629371,0.185393258427
2016-01-25,0.0945945945946,0.119205298013,0.19014084507,0.167832167832,0.227528089888
2016-01-25,0.195945945946,0.185430463576,0.246478873239,0.216783216783,0.370786516854
2016-01-25,0.277027027027,0.483443708609,0.366197183099,0.447552447552,0.463483146067
2016-01-25,0.466216216216,0.41059602649,0.415492957746,0.342657342657,0.415730337079
2016-01-25,0.364864864865,0.284768211921,0.471830985915,0.342657342657,0.0
2016-01-25,0.905405405405,1.0,0.830985915493,0.748251748252,1.0
2016-01-25,0.756756756757,0.801324503311,0.753521126761,0.797202797203,0.567415730337
2016-01-25,0.804054054054,0.980132450331,0.859154929577,0.909090909091,0.466292134831
2016-01-25,0.925675675676,0.887417218543,0.830985915493,0.846153846154,0.306179775281
2016-01-25,0.851351351351,0.907284768212,0.880281690141,1.0,0.25
2016-01-25,1.0,0.953642384106,1.0,0.867132867133,0.379213483146
2016-01-25,0.871621621622,0.860927152318,0.845070422535,0.713286713287,0.261235955056
2016-01-25,0.722972972973,0.695364238411,0.795774647887,0.664335664336,0.176966292135
2016-01-25,0.675675675676,0.715231788079,0.753521126761,0.671328671329,0.207865168539
2016-01-25,0.682432432432,0.629139072848,0.647887323944,0.692307692308,0.345505617978
2016-01-25,0.702702702703,0.721854304636,0.732394366197,0.601398601399,0.191011235955
2016-01-25,0.628378378378,0.708609271523,0.732394366197,0.741258741259,0.148876404494
2016-01-25,0.743243243243,0.662251655629,0.669014084507,0.559440559441,0.168539325843
2016-01-25,0.567567567568,0.549668874172,0.654929577465,0.524475524476,0.157303370787
2016-01-25,0.540540540541,0.549668874172,0.647887323944,0.545454545455,0.106741573034
2016-01-26,0.963636363636,0.900621118012,0.852941176471,0.882352941176,0.101754385965
2016-01-26,0.909090909091,1.0,0.917647058824,0.911764705882,0.249122807018
2016-01-26,0.909090909091,0.906832298137,0.917647058824,0.888235294118,0.0
2016-01-26,0.884848484848,0.900621118012,0.911764705882,0.941176470588,0.0491228070175
2016-01-26,0.939393939394,0.900621118012,0.876470588235,0.852941176471,0.0526315789474
2016-01-26,0.848484848485,0.937888198758,0.882352941176,0.964705882353,0.0842105263158
2016-01-26,0.963636363636,0.906832298137,0.935294117647,0.935294117647,0.0245614035088
2016-01-26,0.933333333333,0.869565217391,0.894117647059,0.864705882353,0.0350877192982
2016-01-26,0.860606060606,0.937888198758,0.888235294118,0.941176470588,0.140350877193
2016-01-26,0.939393939394,0.931677018634,0.941176470588,0.917647058824,0.0456140350877
2016-01-26,0.915151515152,0.931677018634,0.947058823529,0.941176470588,0.175438596491
2016-01-26,0.939393939394,0.925465838509,0.952941176471,0.988235294118,0.19298245614
2016-01-26,0.987878787879,0.95652173913,0.976470588235,1.0,0.315789473684
2016-01-26,1.0,0.968944099379,1.0,0.994117647059,0.284210526316
