,open,high,low,close,volume
2016-01-08,0.0,0.0,0.0,0.0,0.310344827586
2016-01-08,0.0557275541796,0.0679611650485,0.0766666666667,0.0332225913621,0.28275862069
2016-01-08,0.0866873065016,0.0323624595469,0.1,0.0232558139535,0.158620689655
2016-01-08,0.077399380805,0.181229773463,0.153333333333,0.186046511628,0.648275862069
2016-01-08,0.210526315789,0.245954692557,0.26,0.132890365449,0.524137931034
2016-01-08,0.167182662539,0.242718446602,0.25,0.186046511628,0.213793103448
2016-01-08,0.229102167183,0.229773462783,0.266666666667,0.1926910299,0.213793103448
2016-01-08,0.235294117647,0.245954692557,0.3,0.232558139535,0.206896551724
2016-01-08,0.272445820433,0.343042071197,0.363333333333,0.312292358804,0.51724137931
2016-01-08,0.346749226006,0.407766990291,0.42,0.378737541528,0.48275862069
2016-01-08,0.40866873065,0.404530744337,0.446666666667,0.335548172757,0.28275862069
2016-01-08,0.368421052632,0.359223300971,0.466666666667,0.338870431894,0.151724137931
2016-01-08,0.371517027864,0.339805825243,0.443333333333,0.318936877076,0.206896551724
2016-01-08,0.352941176471,0.31067961165,0.433333333333,0.31561461794,0.137931034483
2016-01-08,0.377708978328,0.404530744337,0.47,0.348837209302,0.268965517241
2016-01-08,0.38080495356,0.355987055016,0.416666666667,0.285714285714,0.310344827586
2016-01-08,0.321981424149,0.291262135922,0.363333333333,0.235880398671,0.0896551724138
2016-01-08,0.275541795666,0.229773462783,0.286666666667,0.176079734219,0.358620689655
2016-01-08,0.216718266254,0.258899676375,0.3,0.232558139535,0.131034482759
2016-01-08,0.272445820433,0.417475728155,0.363333333333,0.428571428571,0.310344827586
2016-01-08,0.424148606811,0.595469255663,0.466666666667,0.554817275748,0.744827586207
2016-01-08,0.566563467492,0.611650485437,0.666666666667,0.627906976744,0.662068965517
2016-01-08,0.640866873065,0.660194174757,0.713333333333,0.581395348837,0.572413793103
2016-01-08,0.597523219814,0.637540453074,0.713333333333,0.634551495017,0.31724137931
2016-01-08,0.647058823529,0.631067961165,0.73,0.647840531561,0.206896551724
2016-01-08,0.659442724458,0.770226537217,0.776666666667,0.717607973422,0.641379310345
2016-01-08,0.715170278638,0.731391585761,0.836666666667,0.710963455149,0.448275862069
2016-01-08,0.715170278638,0.802588996764,0.83,0.823920265781,0.606896551724
2016-01-08,0.823529411765,0.925566343042,0.92,0.900332225914,1.0
2016-01-08,0.894736842105,0.938511326861,1.0,0.867109634551,0.544827586207
2016-01-08,0.863777089783,0.844660194175,1.0,0.867109634551,0.0
2016-01-08,0.801857585139,0.974110032362,0.9,1.0,0.668965517241
2016-01-08,1.0,1.0,0.993333333333,0.883720930233,0.655172413793
2016-01-08,0.882352941176,0.909385113269,0.966666666667,0.833887043189,0.28275862069
2016-01-08,0.854489164087,0.847896440129,0.95,0.817275747508,0.206896551724
2016-01-08,0.814241486068,0.809061488673,0.91,0.784053156146,0.241379310345
2016-01-08,0.786377708978,0.88996763754,0.916666666667,0.830564784053,0.234482758621
2016-01-08,0.829721362229,0.873786407767,0.963333333333,0.867109634551,0.103448275862
2016-01-08,0.863777089783,0.844660194175,0.893333333333,0.78073089701,0.206896551724
2016-01-08,0.783281733746,0.760517799353,0.803333333333,0.707641196013,0.296551724138
2016-01-08,0.715170278638,0.747572815534,0.83,0.737541528239,0.124137931034
2016-01-08,0.761609907121,0.838187702265,0.89,0.840531561462,0.186206896552
2016-01-08,0.808049535604,0.844660194175,0.926666666667,0.794019933555,0.255172413793
2016-01-08,0.795665634675,0.825242718447,0.866666666667,0.833887043189,0.255172413793
2016-01-08,0.832817337461,0.877022653722,0.953333333333,0.897009966777,0.227586206897
2016-01-11,1.0,1.0,1.0,1.0,0.137931034483
2016-01-11,0.967948717949,0.961240310078,0.895043731778,0.933333333333,0.149425287356
2016-01-11,0.900641025641,0.852713178295,0.851311953353,0.838095238095,0.264367816092
2016-01-11,0.804487179487,0.759689922481,0.790087463557,0.761904761905,0.33908045977
2016-01-11,0.727564102564,0.755813953488,0.714285714286,0.679365079365,0.333333333333
2016-01-11,0.63141025641,0.538759689922,0.629737609329,0.596825396825,0.758620689655
2016-01-11,0.548076923077,0.507751937984,0.553935860058,0.631746031746,0.488505747126
2016-01-11,0.596153846154,0.523255813953,0.626822157434,0.584126984127,0.126436781609
2016-01-11,0.548076923077,0.519379844961,0.626822157434,0.615873015873,0.189655172414
2016-01-11,0.580128205128,0.46511627907,0.521865889213,0.47619047619,0.431034482759
2016-01-11,0.442307692308,0.414728682171,0.504373177843,0.536507936508,0.367816091954
2016-01-11,0.50641025641,0.383720930233,0.507288629738,0.526984126984,0.310344827586
2016-01-11,0.490384615385,0.356589147287,0.437317784257,0.406349206349,0.666666666667
2016-01-11,0.36858974359,0.348837209302,0.454810495627,0.457142857143,0.316091954023
2016-01-11,0.419871794872,0.271317829457,0.303206997085,0.238095238095,0.83908045977
2016-01-11,0.217948717949,0.0271317829457,0.0787172011662,0.0,0.948275862069
2016-01-11,0.0,0.0,0.0,0.234920634921,1.0
2016-01-11,0.195512820513,0.0,0.174927113703,0.165079365079,0.431034482759
2016-01-11,0.195512820513,0.0,0.163265306122,0.187301587302,0.528735632184
2016-01-11,0.147435897436,0.108527131783,0.262390670554,0.304761904762,0.580459770115
2016-01-11,0.246794871795,0.193798449612,0.32944606414,0.314285714286,0.528735632184
2016-01-11,0.275641025641,0.186046511628,0.379008746356,0.377777777778,0.16091954023
2016-01-11,0.339743589744,0.18992248062,0.355685131195,0.326984126984,0.132183908046
2016-01-11,0.288461538462,0.232558139535,0.367346938776,0.384126984127,0.206896551724
2016-01-11,0.346153846154,0.213178294574,0.422740524781,0.393650793651,0.103448275862
2016-01-11,0.333333333333,0.341085271318,0.416909620991,0.488888888889,0.310344827586
2016-01-11,0.451923076923,0.31007751938,0.428571428571,0.377777777778,0.0689655172414
2016-01-11,0.339743589744,0.174418604651,0.36443148688,0.365079365079,0.0689655172414
2016-01-11,0.323717948718,0.325581395349,0.396501457726,0.444444444444,0.0919540229885
2016-01-11,0.407051282051,0.255813953488,0.408163265306,0.361904761905,0.0172413793103
2016-01-11,0.24358974359,0.263565891473,0.349854227405,0.35873015873,0.327586206897
2016-01-11,0.320512820513,0.170542635659,0.33527696793,0.285714285714,0.14367816092
2016-01-11,0.246794871795,0.077519379845,0.262390670554,0.250793650794,0.0689655172414
2016-01-11,0.211538461538,0.18992248062,0.30612244898,0.339682539683,0.0804597701149
2016-01-11,0.339743589744,0.193798449612,0.419825072886,0.393650793651,0.0344827586207
2016-01-11,0.355769230769,0.333333333333,0.451895043732,0.488888888889,0.137931034483
2016-01-11,0.448717948718,0.341085271318,0.501457725948,0.457142857143,0.103448275862
2016-01-11,0.419871794872,0.298449612403,0.501457725948,0.473015873016,0.0
2016-01-11,0.435897435897,0.325581395349,0.498542274052,0.453968253968,0.103448275862
2016-01-11,0.416666666667,0.31007751938,0.460641399417,0.403174603175,0.224137931034
2016-01-11,0.423076923077,0.27519379845,0.451895043732,0.393650793651,0.155172413793
2016-01-11,0.355769230769,0.251937984496,0.440233236152,0.425396825397,0.132183908046
2016-01-11,0.387820512821,0.368217054264,0.451895043732,0.536507936508,0.155172413793
2016-01-11,0.5,0.37984496124,0.542274052478,0.511111111111,0.247126436782
2016-01-11,0.474358974359,0.406976744186,0.536443148688,0.539682539683,0.224137931034
2016-01-12,0.0,0.055900621118,0.0,0.0807453416149,1.0
2016-01-12,0.210526315789,0.27950310559,0.245398773006,0.32298136646,0.962962962963
2016-01-12,0.436842105263,0.285714285714,0.435582822086,0.366459627329,0.524691358025
2016-01-12,0.463157894737,0.39751552795,0.503067484663,0.329192546584,0.623456790123
2016-01-12,0.431578947368,0.248447204969,0.41717791411,0.242236024845,0.376543209877
2016-01-12,0.357894736842,0.434782608696,0.41717791411,0.515527950311,0.456790123457
2016-01-12,0.594736842105,0.515527950311,0.435582822086,0.260869565217,0.586419753086
2016-01-12,0.373684210526,0.285714285714,0.343558282209,0.298136645963,0.327160493827
2016-01-12,0.426315789474,0.248447204969,0.312883435583,0.142857142857,0.401234567901
2016-01-12,0.273684210526,0.149068322981,0.312883435583,0.167701863354,0.197530864198
2016-01-12,0.294736842105,0.11801242236,0.319018404908,0.173913043478,0.246913580247
2016-01-12,0.3,0.0993788819876,0.20245398773,0.142857142857,0.388888888889
2016-01-12,0.278947368421,0.180124223602,0.20245398773,0.0248447204969,0.444444444444
2016-01-12,0.168421052632,0.0372670807453,0.196319018405,0.0807453416149,0.277777777778
2016-01-12,0.221052631579,0.136645962733,0.233128834356,0.217391304348,0.265432098765
2016-01-12,0.336842105263,0.180124223602,0.368098159509,0.223602484472,0.407407407407
2016-01-12,0.342105263158,0.142857142857,0.134969325153,0.0124223602485,0.314814814815
2016-01-12,0.163157894737,0.0,0.171779141104,0.0,0.283950617284
2016-01-12,0.152631578947,0.180124223602,0.159509202454,0.248447204969,0.29012345679
2016-01-12,0.363157894737,0.341614906832,0.374233128834,0.422360248447,0.524691358025
2016-01-12,0.542105263158,0.39751552795,0.533742331288,0.409937888199,0.395061728395
2016-01-12,0.531578947368,0.447204968944,0.558282208589,0.521739130435,0.37037037037
2016-01-12,0.6,0.546583850932,0.638036809816,0.627329192547,0.543209876543
2016-01-12,0.689473684211,0.776397515528,0.803680981595,0.857142857143,0.753086419753
2016-01-12,0.873684210526,0.776397515528,0.822085889571,0.670807453416,0.456790123457
2016-01-12,0.721052631579,0.652173913043,0.815950920245,0.670807453416,0.314814814815
2016-01-12,0.721052631579,0.670807453416,0.815950920245,0.714285714286,0.203703703704
2016-01-12,0.757894736842,0.652173913043,0.705521472393,0.72049689441,0.203703703704
2016-01-12,0.657894736842,0.608695652174,0.711656441718,0.55900621118,0.179012345679
2016-01-12,0.626315789474,0.67701863354,0.730061349693,0.757763975155,0.185185185185
2016-01-12,0.794736842105,0.67701863354,0.926380368098,0.757763975155,0.0
2016-01-12,0.805263157895,0.919254658385,0.846625766871,1.0,0.827160493827
2016-01-12,1.0,1.0,0.907975460123,0.850931677019,0.604938271605
2016-01-12,0.926315789474,0.832298136646,1.0,0.888198757764,0.358024691358
2016-01-12,0.905263157895,0.807453416149,0.822085889571,0.664596273292,0.314814814815
2016-01-12,0.715789473684,0.739130434783,0.822085889571,0.708074534161,0.191358024691
2016-01-12,0.715789473684,0.60248447205,0.693251533742,0.627329192547,0.246913580247
